title,autor,tutor,graduate_title,Carrera,year_approval,publication_timestamp,abstract,keyword
Evaluación de susceptibilidad por fenómenos de remoción en masa mediante machine learning. Caso de estudio: vía Papallacta-Baeza.,"Gallardo Chávez, Oswaldo Andrés","Ibadango Anrrango, Cruz Elías",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2022,2023-01-13T15:04:15Z,"Los fenómenos de remoción en masa (FRM) ocurren frecuentemente en la mayoría de las vías del Ecuador. La vía Papallacta-Baeza, es una de las más importantes del país e históricamente ha sido afectada por estos procesos con grandes pérdidas materiales y humanas. La evaluación de la susceptibilidad por FRM en esta vía, mediante la aplicación de algoritmos de Machine Learning como Redes Neuronales Artificiales (ANN), Bosques Aleatorios (RF) y Maquina de Vectores de Soporte (SVM) representa una herramienta para identificar zonas con mayor probabilidad de ocurrencia de eventos geológicos. Para el desarrollo del estudio se utilizaron once variables:
inventario de FRM, topografía, pendiente, aspecto, índice topográfico de humedad, índice de potencial de flujo, infiltración, precipitación, litología, cobertura vegetal y tipo de suelo, las cuales fueron procesadas para su implementación en el programa Rstudio. Tres modelos correspondientes a los algoritmos de ANN, RF y SVM fueron obtenidos, con precisiones de 99.78%, 94.27 y 99.34% respectivamente. Tomando en consideración el modelo más preciso se determinó que el tramo Papallacta-Quebrada Negra presenta una susceptibilidad muy alta asociada a FRM con factores influyentes como la precipitación, pendiente y topografía; el tramo Quebrada Negra-Río Laurel presenta una susceptibilidad predominante muy alta a moderada, donde el factor más influyente fue la litología junto con la infiltración y precipitación; mientras que, en el tramo Río Laurel-Baeza, donde existe la menor cantidad de FRM, se evidencia una susceptibilidad que varía de moderada a alta, posiblemente asociada a la precipitación variable.||Frequently the mass movement phenomena (MMP) occur in the most roads in Ecuador. The road Papallacta - Baeza is one of the most important roads in Ecuador and historically has been affected by those processes with big material and human losses. The susceptibility evaluation by MMP along this road using the algorithms application of Machine Learning like Artificial Neuronal Networks (ANN), Random Forests (RF) and support vector machine (SVM) represent a tool to identify zones with more probability for geological processes occurrence. To develop the study were used eleven parameters: MMP inventory, topography, slope, aspect, moisture topographical index, potential flux index, infiltration, precipitation, lithology, forest cover and soil type, which were processed for their implementation in the software Rstudio. Three models corresponding to the algorithms of ANN, RF y SVM were obtained with an accuracy of 99.78%, 94.27 y 99.34% respectively. Taking into account the most accuracy model it was determined that the road section Papallacta - Quebrada Negra shows a very high susceptibility associated to MMP with influential
factors like precipitation, slope and topography; the section Quebrada Negra - Río Laurel shows very high to moderate susceptibility where the main factor is the lithology together with the infiltration and precipitation; while in the section Rio Laurel - Baeza where the quantity of MMP is less, the susceptibility is between moderate and very high, possibly associated to the variable rainfall.",Susceptibilidad||Machine learning||Precisión
"Flujos de lodo secundarios en el volcán Imbabura caso de estudio: cantón Ibarra, período 1990 -2020.","Vega Eras, Washington Ricardo","Troncoso Salgado, Liliana Paulina",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2023,2023-08-15T15:10:19Z,"Las poblaciones localizadas en sistemas montañosos pueden ser afectados por flujos de lodo, aluviones e inundaciones. La ciudad de Ibarra se encuentra al pie del flanco norte del volcán Imbabura, y ha soportado varios eventos por inundaciones y flujos de lodo. En esta investigación se analizó 367 artículos relacionados a inundaciones que afectaron la zona de Ibarra en el periodo 1990 – 2020. El catálogo de inundaciones por flujos de lodo secundarios, flujos de agua y anegaciones fue generado de reportes históricos, artículos y notas de prensa. El catálogo se reforzó con datos diarios y mensuales de precipitaciones registradas en 7 estaciones meteorológicas del INAMHI cercanas al volcán. Los datos analizados permitieron obtener un umbral de 10mm, concordante con Ruiz et al. (2019). Como resultado final se determinó que los flujos de lodo secundario que provocaron daños a la población en el periodo de estudio se generaron con una precipitación media diaria de 10 mm, una precipitación media mensual de 100 mm y una precipitación media anual de 1 000 mm. Aunque se evidencia que se puede generar flujos de lodo con un umbral menor a 10 mm y estos generaron daños mínimos a la población. Los resultados obtenidos pueden ser útiles para la planificación y construcción de obras de mitigación.",Umbrale||Flujos de lodo secundarios||Inundaciones||volcán Imbabura
Análisis del Potencial Hidrocarburífero de la Formación Basal Tena al sur este del campo Shushufindi-Aguarico,"Calero Gómez, Kevin Dario","Bustos Cedeño, Jairo Geovanny",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2023,2023-12-18T20:55:05Z,"La presente investigación se centra en el análisis del potencial hidrocarburífero de la formación Basal Tena. La caracterización de este reservorio se realizó mediante la combinación de diversas técnicas analíticas con la ayuda de distintos softwares. Se llevó a cabo el análisis de alrededor de 40 pozos con sus registros eléctricos para su respectiva evaluación petrofísica, la descripción del núcleo de perforación del pozo Shushufindi O-103, así como también la interpretación sísmica mediante la aplicación de atributos para determinar la tendencia de facies y comprender la heterogeneidad de la formación estudiada. Los resultados de la evaluación petrofísica mostraron características favorables de reservorio para la formación Basal Tena, con una porosidad promedio del 17%, una saturación de agua aproximada del 38%, un volumen de arcilla del 21% y POES aproximado de 66.35 MMBLS. Se determinó que esta formación se depositó en un Ambiente transicional, con un cambio de facies tanto lateral como vertical característico de este tipo de ambientes. Las zonas con mayor desarrollo de areniscas se localizan al suroccidente de la zona estudiada, sin embargo, estas zonas se encuentran por debajo del CAP por lo que no resulta rentable la perforación de nuevos pozos para producción en estas zonas. Por tal razón se propuso 3 pozos Infill para aumentar el flujo del fluido del reservorio y de esta manera realizar un barrido completo del hidrocarburo presente en los Pozos ya perforados.",Petrofísica||Basal Tena||Ambiente Transicional
Estudio de la calidad ambiental de las aguas termales del balneario “El Tingo”,"Chaucalá Tipanta, Santiago David","Andueza Leal, Félix Daniel",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2018,2018-09-05T21:50:20Z,"El presente trabajo de investigación tuvo como objetivo determinar la calidad ambiental de las aguas termales del balneario “El Tingo”, situado a 2500 msnm en la Provincia de Pichincha, Ecuador. Se realizaron tres muestreos en diferentes epocas del año y en tres diferentes puntos del balneario. Se determinaron “in situ” los parametros fisicoquimicos (conductividad, dureza, oxigeno disuelto, pH y temperatura), mediante la utilizacion de la Sonda multiparámetro Multi 3410 SET 4. Para el análisis quimico de los aniones y cationes prevalentes en el agua, se utilizaron metodos espectrofotometricos de acuerdo a las recomendaciones de los metodos de la AOAC (2014) y utilizando un espectrofotometro marca Perkin Elmer. En lo correspondiente al estudio microbiológico, se tomaron muestras de agua termal por triplicado en cada uno de los sitios de muestreos y se procesaron de acuerdo a lo establecido en las normas APHA (2012) para la determinacion de bacterias aerobias mesofilas, recuento de mohos y levaduras, cuantificacion de coliformes totales y fecales, asi como el estudio de la presencia de la bacteria Pseudomonas aeruginosa. En función a los resultados obtenidos se puede indicar que el agua termal del Tingo se clasifican como de conductividad muy fuerte, mineralización excesiva, aguas muy duras, con muy poco oxigeno disuelto, pH neutro y en base a su temperatura como hipertermales. Con relación a metales y aniones se encontró altas concentraciones de magnesio, calcio y potasio y sulfatos, mientras que el arsénico, hierro boro, nitratos y fluoruros se encontraron en menor concentración, los metales como: aluminio, cadmio, cobalto, cobre, cromo, manganeso, níquel, plomo, vanadio y zinc sus concentraciones estuvieron bajo el límite de detección del espectrofotómetro. Los resultado obtenidos en el estudio microbiologico evidencian un contaje promedio de bacterias aerobias mesófilas de 282 UFC/mL, mohos y levaduras 374 UFC/mL. En ninguno de los puntos de muestreo se pudo detectar la presencia de bacterias coliformes totales, coliformes fecales y Pseudomonas aeruginosa. Los resultados obtenidos demuestran una buena calidad del agua, así como una buena protección de los acuíferos.||The objective of this research work was to determine the environmental quality of the thermal waters of the ""El Tingo"" spa, located at 2,500 msnm in the Province of Pichincha, Ecuador. Three samplings were carried out at different times of the year and in three different points of the spa. The physicochemical parameters (conductivity, hardness, dissolved oxygen, pH and temperature) were determined ""in situ"", by using the Multiparameter Multi 3410 SET 4 probe. For the chemical analysis of the anions and cations, they were used spectrophotometric methods according to the recommendations of the AOAC methods (2014) and using a Perkin Elmer spectrophotometer. Regarding the microbiological study, samples of thermal water were taken in triplicate at each of the sampling sites and processed according to the provisions of the APHA (2012) standards for the determination of mesophilic aerobic bacteria, mold count and yeast, quantification of total and fecal coliforms, as well as the study of the presence of the bacterium Pseudomonas aeruginosa. Based on the results obtained, it can be indicated that the Tingo thermal water is classified as very strong conductivity, excessive mineralization, very hard water, with very little dissolved oxygen, neutral pH and based on its temperature as hyperthermal. In relation to metals and anions, high concentrations of magnesium, calcium and potassium and sulfates were found, while arsenic, boron iron, nitrates and fluorides were found in lower concentrations, metals such as aluminum, cadmium, cobalt, copper, chromium, Manganese, nickel, lead, vanadium, and zinc concentrations were below the detection limit of the spectrophotometer. The results obtained in the microbiological study show an average count of mesophilic aerobic bacteria of 282 CFU / mL, molds and yeasts 374 CFU / mL. In none of the sampling points was it possible to detect the presence of total coliform bacteria, fecal coliforms, and Pseudomonas aeruginosa. The results obtained show good water quality, as well as a good protection of the aquifers",AGUAS TERMALES||CALIDAD DEL AGUA||ESTUDIO MICROBIOLÓGICO||ANIONES
"Caracterización geomorfológica y geomecánica de la microcuenca de la quebrada Curiquingue, parroquia Calderón, cantón Quito.","Navarrete Cevallos, Liseth Carolina","Ponce Zambrano, Marlon",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2023,2023-08-16T14:26:42Z,"El presente estudio realiza una caracterización geomorfológica y geomecánica de los suelos dentro de la microcuenca de la Quebrada Curiquingue, aplicando parámetros
geomorfológicos, geomecánicos y geopedológicos. A partir de su forma, el área, el perímetro, la densidad de drenaje, las pendientes y el tiempo de concentración, se define su comportamiento en épocas de lluvia y escorrentía superficial. Además, incluye el análisis de imágenes aéreas y ortofotos para definir ambientes de formación de la superficie terrestre e identificación de geoformas, para la realización de un mapa geomorfológico. El análisis geomecánico se realizó a partir de la litológica de los estratos aflorantes in situ y la caracterización mecánica se la realizó mediante la norma ASTM D-2488, mediante el cual se obtuvo el comportamiento de plasticidad, tenacidad, dilatancia, resistencia de los materiales y su clasificación, los parámetros como: el ángulo de fricción, la cohesión y el peso unitario fueron utilizados para el modelamiento de los taludes para dos escenarios: seco y húmedo, obteniendo el factor de seguridad y conocer la estabilidad de los mismos dentro de la microcuenca. Para el análisis geopedológico se utilizó imágenes satelitales para definir parámetros como salinidad y temperatura superficial del suelo, la clasificación se realizó
mediante lo propuesto en el Manual de USDA. Como resultado de este estudio se obtuvieron: un mapa geomorfológico, en donde se puede apreciar ambientes dominantes como fluvial, de laderas, estructural y un componente antrópico, el cual ha sido apartado del análisis, un mapa geopedológico construido a partir del mapa geomorfológico previo, se realizó la descripción de suelos mediante perfiles en los cuales predominan el orden Inceptisoles, Molisoles y suelos misceláneos. El modelamiento de los taludes nos dio como resultado que la zona alta de la microcuenca presenta factores de seguridad menores a 3 lo que nos indica taludes inestables, según el NEC 2015.",Fotografía aérea||Geomorfología||Mecánica de los suelos||Reconocimiento del terreno||Tipo de suelo
Optimización del uso de atributos sísmicos estructurales en el jurásico tardío-cretácico inferior de un campo off-shore,"Abril Camacho, Magaly Katherine","Molina Molina, Marco",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2014,2014-02-24T21:13:14Z,"OBJETIVO GENERAL: Optimizar del uso de atributos sísmicos estructurales PROBLEMA: El uso de una metodología errónea o muy simple en la generación de atributos sísmicos estructurales. HIPOTESIS: Un correcto acondicionamiento sísmico mejora la utilización de atributos sísmicos estructurales, facilitando la interpretación sísmica. Reduciendo tiempo y costos. MARCO REFERENCIAL: El campo de estudio se encuentra ubicado en el Mar del Norte, Noruega, campo off shore, con aproximadamente 390m de tirante de agua. MARCO TEORICO: Ubicación del área de estudio, aspectos geológicos, conceptos de geofísica, procesamiento de la información sísmica desde su adquisición en campo hasta su presentación final, atributos sísmicos, clasificación general, clasificaciones puntuales y específicamente clasificación de atributos sísmicos estructurales.||GENERAL OBJECTIVE: To optimize the use of structural seismic attributes PROBLEM: Using the wrong or too simple in structural seismic attribute generation methodology. HYPOTHESIS: Proper conditioning seismic structural improvement using seismic attributes, seismic interpretation easier. Reducing time and costs. REFERENCE FRAMEWORK: The field of study is located in the North Sea, Norway, offshore field, with approximately 390m water depth. THEORETICAL FRAMEWORK: Location of the study area, geological, geophysical concepts, processing of seismic data acquisition from field to final presentation, seismic attributes, overall, specific classifications and specifically structural classification of seismic attributes.",TIPOS DE ATRIBUTOS SÍSMICOS||GEOFISICA PETROLERA||RUIDO SÍSMICO||ESTRUCTURAS GEOLÓGICAS||TIPOS DE FILTROS ESTRUCTURALES||GEOFÍSICA PETROLERA
Caracterización petrográfica y estructural de las facies sedimentarias expuestas en la zona Isopamba – Loma Alambi,"Carrera Benavides, Kevin Luis","Pilatasig Moreno, Luis Felipe",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2020,2020-10-31T00:25:54Z,"El presente trabajo de investigación se enfoca en la caracterización petrográfica y estructural de la zona noroccidental de la provincia de Pichincha, parroquia de Calacalí, entre los poblados Isopamba y Pucará. La zona de estudio comprende un área de 73km2, dominada por una morfología de pendientes abruptas.
Los datos cartográficos y litológicos indican que en la zona de Isopamba existen facies sedimentaria clásticas que incluyen areniscas de grano grueso y conglomerados, desarrollados en una cuenca profunda. Estas facies se exponen como bloques o escamas tectónicas restringidas y emplazadas entre las rocas sedimentarias de las Unidades Yunguilla y Natividad. Además, mediante análisis petrográficos y las características del ambiente de formación, se establece la correlación con las Unidades Eocénicas de Apagua y Rumi Cruz pertenecientes a la Cuenca Angamarca. En razón que estás características son diferentes a las características petrográficas de los conglomerados del miembro Quimas del grupo Yunguilla, se establece que no existe correlación, por lo tanto, se descarta que las facies clásticas de Isopamba tengan una edad Cretácica y la edad más probable sea Eocénica.
La fuente sedimentaria está determinada por medio de diagramas ternarios Q-F-L, los cuales indican que los sedimentos provienen desde un arco submarino ubicado al occidente de la cuenca y desde un bloque de naturaleza continental ubicado en la zona oriental de la cuenca.
Por otra parte, los análisis estructurales muestran que la Unidad Apagua presenta un régimen estructural NE-SW, mientras que la Unidad Rumi Cruz presenta un régimen estructural NW-SE.
Finalmente, la Cuenca Angamarca sufre varios eventos tectónicos que la levantan sobre el nivel del mar, la exhuman, la deforman y posteriormente es desmembrada en bloques o escamas tectónicas como las que actualmente están expuestas en la zona norte de la Cordillera Occidental del Ecuador específicamente en la zona de Isopamba||This research work focuses on the petrographic and structural characterization of the northwestern area of the Pichincha province, Calacalí parish between the towns of Isopamba and Pucará. The study area comprises an area of 73km2 dominated by abrupt slopes morphology.
Cartographic and lithological data indicate that in the zone of Isopamba there are clastic sedimentary facies that include coarse-grained sandstone and conglomerates, developed in a deep basin. These facies are exposed as tectonics blocks or scales restricted and located between the sedimentary rocks of Yunguilla and Natividad units. In addition, through petrographic analysis and the characteristics of the formation environment, it is established the correlation with the Eocenic Apagua and Rumi Cruz units, belonging to the Angamarca basin. Because these characteristic are different from the petrographic characteristic of the conglomerates of the Quimas member of the Yunguilla group, it’s established that there is no correlation, therefore it is ruled out that clastic facies of Isopamba have a Cretaceous age and the most likely age to be Eocenic.
The sedimentary source is determined by ternary diagrams Q-F-L, which indicate that the sediments come from an underwater arc located west of the basin and from a block of continental nature located in the eastern part of the basin.
On the other hand, the structural analyzes show that the Apagua unit presents a structural regime NE-SW, while the Rumi Cruz unit present a structural regime NW-SE.
Finally, the Angamarca Basin undergoes several tectonic events that raise it above sea level, exhume it, deform it and later it is dismembered in blocks or tectonic scales, such as those currently exposed in the northern part of the Western Cordillera of Ecuador specifically in the Isopamba zone",CORDILLERA OCCIDENTAL||EOCENO||FACIES SEDIMENTARIAS SILICICLÁSTICAS||ARENISCAS DE GRANO GRUESO
"Caracterización geológica - geotécnica del proyecto hidroeléctrico Caluma Pasagua, etapa de diseño final, octubre 2013","Bonifaz Yandún, Geovanni Francisco","Tapia Ibarra, Fernando",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2014,2014-10-20T15:12:38Z,"OBJETIVO GENERAL: Caracterizar geológica y geotécnicamente la zona donde se implantará las obras de infraestructura para el proyecto hidroeléctrico Caluma – Pasagua. PROBLEMA: ¿Cuál sería el comportamiento geológico geotécnico del subsuelo para las diferentes obras civiles a implantarse en el proyecto hidroeléctrico Caluma – Pasagua? HIPÓTESIS: se puede considerar las características del subsuelo como buenas en el Proyecto Hidroeléctrico Caluma Pasagua. MARCO REFERENCIAL: El proyecto se encuentra ubicado en la Provincia de Bolívar, cantón Caluma, cerca de la población “Pasagua”, en las coordenadas geográficas UTM 703686 / 9825741. Las aguas a ser aprovechadas provienen del río Escaleras, que se capta en la cota 835 msnm MARCO GEOLÓGICO: Geología regional, Geología estructural, Geología Local, Estabilidad de Taludes; Túneles, Amenazas Naturales y Antrópicas.||Thesis on: “Geological Geotechnical Characterization Caluma Pasagua Hydroelectric Project”. GOAL: Geological and geotechnical characterize the area where the infrastructure for the hydroelectric project will be implemented Caluma - Pasagua. PROBLEM: What would be the subsurface geological and geotechnical behavior for various civil works to be implemented in the Caluma hydroelectric project - Pasagua? HYPOTHESIS: Can be considered as subsurface features in good Caluma Pasagua Hydroelectric Project. THEORETICAL FRAMEWORK: The project is located in the Province of Bolivar, Canton Caluma near the ""Pasagua"" population, geographic coordinates UTM 703686/ 9825741. The waters to be exploited are from the river Escaleras, which is captured at elevation 835 msnm. GEOLOGICAL FRAMEWORK: Regional geology, structural geology, Local Geology, Slope Stability; Tunnels, Natural and Anthropogenic Threats.",ESTABILIDAD DE TALUDES||CAPACIDAD DE CARGA||CLASIFICACIÓN GEOMECÁNICA||DISEÑO DE TÚNELES||AMENAZAS NATURALES Y ANTROPICAS||GEOTÉCNIA
Definición de targets de exploración a partir del análisis de imágenes multiespectrales (ASTER) y análisis geoquímico de sedimentos fluviales de la zona de Chaguarpamba (Loja).,"German Insuasti, Santiago Shamir","Mateus Mayorga, Alex Mauricio",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2022,2022-05-27T21:13:55Z,"El presente estudio se desarrollas sobre el área limitada por la carta 1:50000 de Chaguarpamba (Loja), con el objetivo de proponer posibles targets de exploración minera, mediante la correlación de información geológica, geoquímica y multiespectral. A partir de la información geoquímica del proyecto SENESCYT (muestreo de sedimentos fluviales) y aplicando el método de Kriging Ordinario se generaron resultados para elementos mayores (Au, Cu, Ag, Pb y V), pathfinders (Co, As, Sb, Mo y Zn) y otros elementos indicadores (Ni y Cr). Las anomalías obtenidas fueron correlacionadas entre sí, definiendo 6 zonas potencialmente prospectivas con características de depósitos tipo pórfido y epitermal. Así mismo, aplicando técnicas espectrales como combinación de bandas RGB, cocientes de bandas, índices litológicos y la técnica de mapeo espectral, se obtuvo como resultante tres áreas con posible presencia de alteraciones hidrotermales (argílica avanzada, argílica-fílica y propilítica). En base a lo reportado y aplicando el sistema de folios, se establecieron cuatro targets de exploración, coincidentes entre anomalías geoquímicas y técnicas espectrales, relacionados a depósitos epitermal y pórfidos. El contexto geológico indica que la mineralización en el área podría asociarse al emplazamiento de varios cuerpos intrusivos y al aporte de rocas asociadas al arco continental Sacapalca.||The present study was developed over the area limited by the 1:50000 map of Chaguarpamba (Loja), with the goal of proposing possible mining exploration targets, through the correlation of geological, geochemical and multispectral information. From the geochemical information of the SENESCYT project (sampling of fluvial sediments) and applying the Ordinary Kriging method, results were generated for major elements (Au, Cu, Ag, Pb and V), pathfinders (Co, As, Sb, Mo, and Zn) and indicator elements (Ni and Cr). The anomalies obtained were correlated with each other, defining 6 potentially prospective zones with characteristics of porphyry and epithermal deposits. Likewise, applying spectral techniques such as combination of RGB, band ratios, lithological index and the spectral mapping technique, three areas with possible presence of hydrothermal alterations were obtained, which coincide with the position of the geochemical anomalies.
Based on the reports and applying the folio system, four exploration targets were established, it coincides between geochemical anomalies and spectral techniques, related to epithermal and porphyry deposits. The geological context indicates that mineralization in the area could be associate with the emplacement of several intrusive bodies and the contribution of rocks associated with the Sacapalca continental arc.",CHAGUARPAMBA||TÉCNICAS ESPECTRALES||ALTERACIÓN HIDROTERMAL||GEOQUÍMICA||KRIGING ORDINARIO||TARGETS DE EXPLORACIÓN
"Análisis de las calizas A, B y M2 como reservorios hidrocarburíferos en el campo Parahuacu","Vargas Vivas, Cristina Alejandra","Bustos Cedeño, Jairo Geovanny",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2021,2021-04-01T01:23:48Z,"Se analizaron 36 registros eléctricos del campo Parahuacu y los núcleos de 3 pozos análogos (CHARAPA-04, VHR-11 y VHR-13) para determinar la continuidad lateral y similitud de características texturales y depositacionales de las calizas B, A y M2 en la zona norte de la cuenca Oriente.
Posterior se establecieron las facies correspondientes a cada una de las calizas en cada pozo, se realizaron pruebas de fluorescencia a los ripios de perforación de 12 pozos del campo Parahuacu; sin embargo, se obtuvieron resultados positivos en solo 3 muestras.
Para correlacionar los resultados se examinaron los valores de cromatografía de gases por 3 métodos (Character Ratio, Indicador e Inverso de Petróleo y Pixler) y arrojaron resultados concluyentes de bajo potencial de producción de petróleo y en caso de existir, éste sería residual.||The 36 electric logs of the Parahuacu field and the cores of 3 similar wells (CHARAPA-04, VHR-11 and VHR-13) were analyzed to determine the lateral continuity and similarity of textural and depositional characteristics of limestones B, A and M2 in the North zone of the East basin. After establishing the facies to each of the limestones in each well correspond, fluorescence tests were carried out on 12 drill cuttings of the Parahuacu field; however, positive results were obtained in only 3 samples. To correlate the results, the gas chromatography values were examined by 3 methods (Character Ratio, Indicator and Inverse of Petroleum and Pixler) and bring conclusive results of low oil production potential and if it exists, this would be residual.",CAMPO PARAHUACU||FLUORESCENCIA||CALIZA B||CALIZA M2
Exploración gravimétrica del complejo volcánico Chachimbiro provincia de Imbabura,"Tipantásig Córdova, Holger Hernán","Pilatasig Moreno, Luis Felipe",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2017,2017-03-17T20:08:25Z,"El complejo volcánico Chachimbiro ubicado en la provincia de Imbabura (Ecuador), forma parte del arco volcánico ecuatoriano, y fue edificado durante varias fases de actividad volcánica suscitadas desde el Cuaternario hasta la actualidad. Estudios de exploración geotérmica, determinaron su potencial como apto para la generación eléctrica. Con la finalidad de contribuir a un mejor entendimiento sobre los fenómenos geológicos que ocurren en el subsuelo, se realizó la presente investigación, utilizando 234 mediciones de la gravedad relativa, referenciadas geográficamente mediante el uso de un sistema de posicionamiento global diferencial. Posteriormente los datos fueron corregidos por: deriva instrumental, elipsoide, marea, presión atmosférica, aire libre, y efecto Bouguer, información que sirvió para calcular la anomalía simple de Bouguer con lo cual se generó el mapa de anomalía simple de Bouguer del Complejo Volcánico Chachimbiro. Los resultados obtenidos determinan que los valores anómalos altos (15 a 25 mGal) se relacionan por una parte a los minerales densos de un halo de alteración propilítica antigua y también con un cuerpo intrusivo, por otra parte los valores intermedios (14 a -7 mGal) muestran relación con materiales volcánicos poco cohesivos de las avalanchas de escombros de los edificios del Chachimbiro1 y Chachimbiro 2 y finalmente, las anomalías bajas (-6 a -18 mGal) serían causadas por una cobertura potente constituida por rocas sedimentarias y depósitos volcánicos que suprayacen a las rocas del basamento.||The Chachimbiro volcanic complex located in the province of Imbabura (Ecuador), parts of the Ecuadorian volcanic arc, was built during various phases of volcanic activity since the Quaternary until the present day. Studies of geothermal exploration, determined its potential as suitable for the generation of electricity. With the aim of contributing to a better understanding of the geological phenomena that occur in the basement, this research was conducted, using 234 of the relative gravity measurements, geographically referenced with a differential global positioning system. The data were corrected by: instrumental drift, ellipsoid, tide, atmospheric pressure, free air, and Bouguer effect, this information was used to calculate the simple Bouguer anomaly, which was used to produce the map of simple Bouguer anomaly of the Chachimbiro Volcanic Complex. The results determine that the high anomalous values (15 to 25 mGal) are related on one side to dense minerals of an old halo of prophylitic alteration and also with an intrusive body, on the other hand intermediate values (14 to -7 mGal) show relationship with little cohesive volcanic materials of debris flows from the buildings of Chachimbiro1 and Chachimbiro 2 and finally, the low anomalies (-6 to -18 mGal) would be caused by a thickness coverage formed by sedimentary and volcanic deposits that underlying to the basement rocks.",GRAVIMETRÍA||COMPLEJO VOLCÁNICO CHACHIMBIRO||ANOMALÍA SIMPLE DE BOUGUER||GRAVEDAD RELATIVA||PROVINCIA DE IMBABURA
Correlación y estudio geológico de los sondeos con recuperación de núcleos de perforación en el proyecto hidroeléctrico Quijos,"Ramírez Villacís, Marco Geovanni","Viteri Santamaría, Francisco Rigoberto",Ingeniera/o en Geología,Carrera de Ingeniería en Geología,2014,2016-11-25T01:48:02Z,"Tesis sobre: “Correlación y Estudio Geológico de los Sondeos con Recuperación de Núcleos de Perforación en el Proyecto Hidroeléctrico Quijos”. OBJETIVO GENERAL: Realizar el estudio geológico, geotécnico y elaborar las correlaciones de las distintas litologías obtenidas de las perforaciones con recuperación de núcleos en el Proyecto Hidroeléctrico Quijos. PROBLEMA: ¿Cuál sería el estudio geológico y las correlaciones de las litologías obtenidas de las perforaciones realizadas con recuperación de núcleos de perforación que serán de ayuda para el avance del Proyecto Hidroeléctrico Quijos? HIPÓTESIS: El estudio geológico y las correlaciones de las perforaciones realizadas con recuperación de núcleos de perforación serán de ayuda y apoyo para el avance del Proyecto Hidroeléctrico Quijos. MARCO TEÓRICO: Ubicación, descripción del proyecto, clima, precipitaciones, perforaciones, geología regional, parámetros geotécnicos de núcleos de perforación. MARCO REFERENCIAL: Se encuentra localizado a 80 kilómetros de la ciudad de Quito y a 17 kilómetros de Papallacta, y consiste en captar las aguas de los ríos Papallacta y Quijos mediante un conjunto de obras hidráulicas que conducirán las aguas de estos ríos a través de túneles para la generación eléctrica en casa de máquinas ubicada en la confluencia de estos ríos. El presente trabajo trata de correlacionar las distintas litologías obtenidas de perforaciones con recuperación de núcleos y realizar el estudio geológico mediante la elaboración de perfiles litológicos, descripción petrográfica de las distintas unidades y eventos cuaternarios. MARCO METODOLÓGICO: recopilación geológica de la zona, compilación de información de sondeos ejecutados, procedimientos de campo, análisis geológico y geotécnico de núcleos, correlación de sondeos y elaboración de perfiles litológicos. CONCLUSIÓN GENERAL: se refiere a la correlación de sondeos realizados en el proyecto, geología local, sondajes, interpretación de perfiles RECOMENDACIÓN GENERAL: realizar mayor número de perforaciones a lo largo de ejes de túneles para la elaboración en mayor detalle de perfiles geológicos.||Thesis on: ""Correlation and Geological Survey with Recovery Polls Drilling Cores Quijos Hydroelectric Project."" GOAL: geological, geotechnical study and develop the correlations of the various lithologies obtained from drilling with core recovery in Quijos Hydroelectric Project. PROBLEM: What is the geological study and lithologies correlations obtained from boreholes with drill core recovery that will help to advance Quijos Hydroelectric Project? HYPOTHESIS: The Geological Survey and correlations of boreholes with drill core recovery will help and support for the advancement Quijos Hydroelectric Project. Theoretical framework: location, project description, climate, precipitation, drilling, regional geology, geotechnical core drilling parameters. THEORETICAL FRAMEWORK: It is located 80 kilometers from the city of Quito and 17 kilometers from Papallacta, and is to capture the waters of Papallacta and Quijos rivers through a set of hydraulic works that lead the waters of these rivers through tunnels electricity generation powerhouse located at the confluence of these rivers. This paper attempts to correlate the different lithologies obtained and drilling core recovery and perform geological study by developing lithological profiles, petrographic description of the various units and Quaternary events METHODOLOGICAL FRAMEWORK: Geological compilation of the area, gathering information from surveys performed, field procedures, geological and geotechnical core analysis, mapping and profiling surveys. GENERAL CONCLUSION: refers to the correlation of surveys conducted in the project, local geology, drilling and interpretation of profiles. GENERAL RECOMMENDATION: make as many perforations along tunnel axis for drawing in greater detail geological profiles.",PROYECTO HIDROELÉCTRICO QUIJOS||GEOTECNIA||CORRELACIONES DE SONDEOS||PERFILES LITOLÓGICOS||PERFILES GEOLÓGICOS||EVENTOS VOLCÁNICOS
